-0.01464844,-0.00866699,1.02661133
-0.01452637,-0.00915527,1.02697754
-0.01403809,-0.00927734,1.02722168
-0.01403809,-0.00915527,1.02661133
-0.01416016,-0.01000977,1.02661133
-0.01403809,-0.00976563,1.02648926
-0.01440430,-0.01037598,1.02697754
-0.01440430,-0.01098633,1.02648926
-0.01477051,-0.01123047,1.02661133
-0.01452637,-0.01123047,1.02636719
-0.01489258,-0.01110840,1.02685547
-0.01452637,-0.01110840,1.02697754
-0.01428223,-0.01013184,1.02624512
-0.01477051,-0.01123047,1.02697754
-0.01464844,-0.01074219,1.02746582
-0.01525879,-0.00988770,1.02648926
-0.01525879,-0.01013184,1.02685547
-0.01477051,-0.01000977,1.02636719
-0.01477051,-0.01000977,1.02746582
-0.01489258,-0.01000977,1.02624512
-0.01452637,-0.01037598,1.02734375
-0.01489258,-0.00952148,1.02612305
-0.01513672,-0.01025391,1.02539062
-0.01489258,-0.01049805,1.02709961
-0.01428223,-0.00988770,1.02600098
-0.01403809,-0.01049805,1.02661133
-0.01403809,-0.01013184,1.02685547
-0.01379395,-0.01037598,1.02624512
-0.01403809,-0.01037598,1.02685547
-0.01403809,-0.01037598,1.02648926
-0.01416016,-0.01025391,1.02648926
-0.01428223,-0.01074219,1.02661133
-0.01391602,-0.01098633,1.02685547
-0.01416016,-0.01110840,1.02612305
-0.01452637,-0.01123047,1.02673340
-0.01464844,-0.01110840,1.02661133
-0.01403809,-0.01123047,1.02685547
-0.01416016,-0.01110840,1.02709961
-0.01440430,-0.01098633,1.02624512
-0.01416016,-0.01123047,1.02722168
-0.01428223,-0.01123047,1.02636719
-0.01489258,-0.01135254,1.02722168
-0.01452637,-0.01110840,1.02661133
-0.01391602,-0.01098633,1.02661133
-0.01428223,-0.01086426,1.02673340
-0.01489258,-0.01123047,1.02661133
-0.01391602,-0.01074219,1.02697754
-0.01464844,-0.01037598,1.02673340
-0.01428223,-0.01086426,1.02648926
-0.01403809,-0.01074219,1.02746582
-0.01477051,-0.01037598,1.02661133
-0.01452637,-0.01110840,1.02673340
-0.01440430,-0.01098633,1.02661133
-0.01416016,-0.01049805,1.02685547
-0.01464844,-0.01000977,1.02648926
-0.01452637,-0.01025391,1.02709961
-0.01440430,-0.01037598,1.02685547
-0.01464844,-0.01025391,1.02709961
-0.01464844,-0.00976563,1.02661133
-0.01477051,-0.01037598,1.02648926
-0.01428223,-0.01074219,1.02600098
-0.01452637,-0.01025391,1.02734375
-0.01428223,-0.01013184,1.02648926
-0.01452637,-0.01013184,1.02661133
-0.01416016,-0.01049805,1.02636719
-0.01477051,-0.00988770,1.02661133
-0.01477051,-0.01062012,1.02709961
-0.01489258,-0.01013184,1.02648926
-0.01452637,-0.01000977,1.02600098
-0.01440430,-0.01086426,1.02697754
-0.01452637,-0.01049805,1.02673340
-0.01513672,-0.01049805,1.02661133
-0.01477051,-0.01086426,1.02709961
-0.01489258,-0.01110840,1.02624512
-0.01525879,-0.01135254,1.02624512
-0.01525879,-0.01074219,1.02685547
-0.01525879,-0.01086426,1.02648926
-0.01489258,-0.01171875,1.02709961
-0.01489258,-0.01098633,1.02636719
-0.01501465,-0.01110840,1.02685547
-0.01501465,-0.01086426,1.02624512
-0.01501465,-0.01159668,1.02697754
-0.01489258,-0.01062012,1.02648926
-0.01513672,-0.01062012,1.02624512
-0.01440430,-0.01074219,1.02697754
-0.01477051,-0.01110840,1.02636719
-0.01501465,-0.01086426,1.02636719
-0.01489258,-0.01123047,1.02636719
-0.01477051,-0.01135254,1.02673340
-0.01452637,-0.01110840,1.02636719
-0.01452637,-0.01110840,1.02709961
-0.01538086,-0.01062012,1.02661133
-0.01477051,-0.01110840,1.02709961
-0.01550293,-0.01110840,1.02697754
-0.01562500,-0.01147461,1.02648926
-0.01464844,-0.01074219,1.02636719
-0.01440430,-0.01074219,1.02709961
-0.01501465,-0.01098633,1.02636719
-0.01452637,-0.01086426,1.02673340
-0.01489258,-0.01086426,1.02722168
-0.01489258,-0.01110840,1.02661133
-0.01452637,-0.01074219,1.02636719
-0.01538086,-0.01110840,1.02722168
-0.01501465,-0.01135254,1.02673340
-0.01501465,-0.01123047,1.02734375
-0.01489258,-0.01147461,1.02722168
-0.01538086,-0.01135254,1.02612305
-0.01489258,-0.01086426,1.02673340
-0.01489258,-0.01074219,1.02722168
-0.01525879,-0.01074219,1.02636719
-0.01513672,-0.01086426,1.02697754
-0.01538086,-0.01049805,1.02685547
-0.01501465,-0.01110840,1.02624512
-0.01538086,-0.01110840,1.02673340
-0.01513672,-0.01074219,1.02697754
-0.01489258,-0.01110840,1.02661133
-0.01513672,-0.01098633,1.02661133
-0.01513672,-0.01074219,1.02697754
-0.01525879,-0.01086426,1.02661133
-0.01501465,-0.01123047,1.02697754
-0.01489258,-0.01086426,1.02661133
-0.01513672,-0.01110840,1.02673340
-0.01513672,-0.01049805,1.02661133
-0.01501465,-0.01074219,1.02722168
-0.01477051,-0.01086426,1.02648926
-0.01501465,-0.01098633,1.02697754
-0.01513672,-0.01049805,1.02709961
-0.01477051,-0.01049805,1.02697754
-0.01477051,-0.01025391,1.02734375
-0.01452637,-0.01049805,1.02648926
-0.01416016,-0.01086426,1.02709961
-0.01464844,-0.01062012,1.02661133
-0.01489258,-0.01062012,1.02612305
-0.01501465,-0.01049805,1.02673340
-0.01489258,-0.01086426,1.02697754
-0.01501465,-0.01062012,1.02685547
-0.01489258,-0.01049805,1.02673340
-0.01525879,-0.01025391,1.02697754
-0.01513672,-0.01074219,1.02661133
-0.01440430,-0.01074219,1.02685547
-0.01501465,-0.01037598,1.02685547
-0.01501465,-0.01062012,1.02636719
-0.01464844,-0.01037598,1.02722168
-0.01464844,-0.01086426,1.02624512
-0.01440430,-0.01049805,1.02648926
-0.01416016,-0.01037598,1.02673340
-0.01477051,-0.01000977,1.02648926
-0.01489258,-0.01037598,1.02636719
-0.01464844,-0.01025391,1.02722168
-0.01477051,-0.01025391,1.02624512
-0.01477051,-0.01074219,1.02661133
-0.01464844,-0.01086426,1.02636719
-0.01464844,-0.01074219,1.02673340
-0.01489258,-0.01086426,1.02661133
-0.01477051,-0.01098633,1.02697754
-0.01513672,-0.01049805,1.02648926
-0.01501465,-0.01086426,1.02636719
-0.01477051,-0.01086426,1.02697754
-0.01489258,-0.01086426,1.02648926
-0.01477051,-0.01025391,1.02648926
-0.01489258,-0.01086426,1.02709961
-0.01489258,-0.01025391,1.02636719
-0.01464844,-0.01074219,1.02661133
-0.01464844,-0.01074219,1.02685547
-0.01477051,-0.01062012,1.02661133
-0.01440430,-0.01086426,1.02575684
-0.01440430,-0.01062012,1.02722168
-0.01464844,-0.01049805,1.02685547
-0.01464844,-0.01110840,1.02697754
-0.01464844,-0.01110840,1.02685547
-0.01501465,-0.01074219,1.02636719
-0.01464844,-0.01110840,1.02673340
-0.01452637,-0.01037598,1.02673340
-0.01489258,-0.01110840,1.02661133
-0.01489258,-0.01062012,1.02648926
-0.01477051,-0.01074219,1.02648926
-0.01501465,-0.01062012,1.02575684
-0.01440430,-0.01086426,1.02722168
-0.01489258,-0.01062012,1.02673340
-0.01464844,-0.01013184,1.02746582
-0.01489258,-0.01098633,1.02685547
-0.01428223,-0.01098633,1.02661133
-0.01501465,-0.01123047,1.02624512
-0.01452637,-0.01098633,1.02697754
-0.01477051,-0.01098633,1.02648926
-0.01501465,-0.01074219,1.02648926
-0.01501465,-0.01074219,1.02648926
-0.01464844,-0.01074219,1.02612305
-0.01477051,-0.01098633,1.02636719
-0.01464844,-0.01098633,1.02648926
-0.01489258,-0.01098633,1.02661133
-0.01501465,-0.01098633,1.02636719
-0.01489258,-0.01086426,1.02661133
-0.01464844,-0.01074219,1.02673340
-0.01464844,-0.01098633,1.02685547
-0.01489258,-0.01049805,1.02685547
-0.01477051,-0.01013184,1.02648926
-0.01477051,-0.01098633,1.02661133
-0.01489258,-0.01062012,1.02648926
-0.01477051,-0.01062012,1.02673340
-0.01489258,-0.01086426,1.02722168
-0.01440430,-0.01062012,1.02661133
-0.01452637,-0.01062012,1.02661133
-0.01440430,-0.01062012,1.02673340
-0.01428223,-0.01086426,1.02673340
-0.01452637,-0.01074219,1.02685547
-0.01428223,-0.01037598,1.02648926
-0.01501465,-0.01013184,1.02648926
-0.01440430,-0.01049805,1.02636719
-0.01428223,-0.01074219,1.02673340
-0.01477051,-0.01037598,1.02697754
-0.01452637,-0.01062012,1.02661133
-0.01452637,-0.01074219,1.02673340
-0.01489258,-0.01037598,1.02673340
-0.01428223,-0.01037598,1.02636719
-0.01452637,-0.01049805,1.02709961
-0.01452637,-0.01013184,1.02661133
-0.01452637,-0.01049805,1.02636719
-0.01416016,-0.01062012,1.02673340
-0.01464844,-0.01013184,1.02624512
-0.01464844,-0.01049805,1.02673340
-0.01477051,-0.01074219,1.02709961
-0.01464844,-0.01062012,1.02636719
-0.01489258,-0.01062012,1.02685547
-0.01416016,-0.01025391,1.02722168
-0.01452637,-0.01074219,1.02661133
-0.01452637,-0.01037598,1.02709961
-0.01440430,-0.01049805,1.02661133
-0.01428223,-0.01049805,1.02648926
-0.01464844,-0.01062012,1.02661133
-0.01452637,-0.01000977,1.02661133
-0.01464844,-0.01025391,1.02685547
-0.01477051,-0.01037598,1.02661133
-0.01416016,-0.01025391,1.02734375
-0.01452637,-0.01037598,1.02697754
-0.01452637,-0.01025391,1.02673340
-0.01477051,-0.01013184,1.02722168
-0.01428223,-0.01049805,1.02624512
-0.01464844,-0.01049805,1.02673340
-0.01477051,-0.01013184,1.02685547
-0.01489258,-0.01025391,1.02673340
-0.01452637,-0.01074219,1.02685547
-0.01525879,-0.01074219,1.02722168
-0.01464844,-0.01013184,1.02661133
-0.01464844,-0.01013184,1.02685547
-0.01440430,-0.01013184,1.02722168
-0.01452637,-0.01062012,1.02685547
-0.01428223,-0.01037598,1.02709961
-0.01501465,-0.01049805,1.02661133
-0.01452637,-0.01025391,1.02648926
-0.01489258,-0.01062012,1.02648926
-0.01440430,-0.01074219,1.02685547
-0.01464844,-0.01037598,1.02661133
-0.01477051,-0.01062012,1.02746582
-0.01489258,-0.01062012,1.02709961
-0.01416016,-0.01049805,1.02685547
-0.01464844,-0.01037598,1.02673340
-0.01501465,-0.01025391,1.02661133
-0.01452637,-0.01037598,1.02636719
-0.01477051,-0.01025391,1.02685547
-0.01464844,-0.01049805,1.02661133
-0.01440430,-0.01074219,1.02697754
-0.01464844,-0.01013184,1.02612305
-0.01440430,-0.00988770,1.02673340
-0.01501465,-0.01037598,1.02624512
-0.01464844,-0.00988770,1.02709961
-0.01416016,-0.01074219,1.02685547
-0.01440430,-0.01037598,1.02612305
-0.01501465,-0.01037598,1.02673340
-0.01501465,-0.01049805,1.02685547
-0.01477051,-0.01000977,1.02600098
-0.01440430,-0.01025391,1.02709961
-0.01489258,-0.01000977,1.02709961
-0.01440430,-0.01062012,1.02612305
-0.01464844,-0.01037598,1.02636719
-0.01477051,-0.01000977,1.02648926
-0.01489258,-0.01062012,1.02722168
-0.01525879,-0.01049805,1.02636719
-0.01477051,-0.01025391,1.02722168
-0.01477051,-0.01074219,1.02661133
-0.01477051,-0.01086426,1.02697754
-0.01416016,-0.01000977,1.02612305
-0.01489258,-0.01074219,1.02673340
-0.01452637,-0.01049805,1.02673340
-0.01550293,-0.01098633,1.02624512
-0.01477051,-0.01037598,1.02734375
-0.01525879,-0.01037598,1.02648926
-0.01513672,-0.01074219,1.02661133
-0.01477051,-0.01062012,1.02673340
-0.01489258,-0.00988770,1.02636719
-0.01501465,-0.01037598,1.02685547
-0.01489258,-0.00988770,1.02636719
-0.01525879,-0.01098633,1.02661133
-0.01489258,-0.01098633,1.02624512
-0.01477051,-0.01086426,1.02661133
-0.01513672,-0.01086426,1.02661133
-0.01489258,-0.01110840,1.02673340
-0.01464844,-0.01049805,1.02697754
-0.01513672,-0.01074219,1.02673340
-0.01428223,-0.01049805,1.02624512
-0.01513672,-0.01037598,1.02624512
-0.01452637,-0.01037598,1.02636719
-0.01489258,-0.01049805,1.02636719
-0.01489258,-0.01086426,1.02685547
-0.01477051,-0.01062012,1.02648926
-0.01464844,-0.01098633,1.02673340
-0.01525879,-0.01086426,1.02648926
-0.01489258,-0.01086426,1.02624512
-0.01489258,-0.01013184,1.02636719
-0.01513672,-0.01013184,1.02624512
-0.01464844,-0.00988770,1.02624512
-0.01440430,-0.01013184,1.02709961
-0.01477051,-0.01000977,1.02685547
-0.01464844,-0.01049805,1.02636719
-0.01452637,-0.01013184,1.02685547
-0.01440430,-0.00988770,1.02587891
-0.01464844,-0.01062012,1.02673340
-0.01464844,-0.01049805,1.02685547
-0.01452637,-0.01000977,1.02673340
-0.01477051,-0.00988770,1.02685547
-0.01464844,-0.01000977,1.02673340
-0.01489258,-0.01037598,1.02661133
-0.01489258,-0.00988770,1.02624512
-0.01464844,-0.00988770,1.02612305
-0.01501465,-0.01062012,1.02624512
-0.01452637,-0.01062012,1.02685547
-0.01403809,-0.01013184,1.02685547
-0.01452637,-0.01013184,1.02661133
-0.01464844,-0.01013184,1.02661133
-0.01464844,-0.01000977,1.02685547
-0.01489258,-0.01037598,1.02673340
-0.01428223,-0.01013184,1.02709961
-0.01464844,-0.01025391,1.02685547
-0.01489258,-0.01013184,1.02624512
-0.01428223,-0.01037598,1.02661133
-0.01452637,-0.01062012,1.02648926
-0.01440430,-0.00976563,1.02685547
-0.01464844,-0.01049805,1.02612305
-0.01452637,-0.01037598,1.02685547
-0.01464844,-0.01037598,1.02624512
-0.01489258,-0.01049805,1.02661133
-0.01464844,-0.00988770,1.02648926
-0.01452637,-0.01025391,1.02624512
-0.01477051,-0.00988770,1.02624512
-0.01464844,-0.01013184,1.02673340
-0.01489258,-0.01025391,1.02709961
-0.01452637,-0.01013184,1.02673340
-0.01501465,-0.01000977,1.02734375
-0.01477051,-0.01037598,1.02685547
-0.01452637,-0.01025391,1.02648926
-0.01477051,-0.01037598,1.02734375
-0.01452637,-0.01049805,1.02673340
-0.01452637,-0.01025391,1.02673340
-0.01489258,-0.01013184,1.02673340
-0.01464844,-0.01037598,1.02673340
-0.01440430,-0.00988770,1.02697754
-0.01477051,-0.01013184,1.02648926
