0.00268555,0.01293945,1.02624512
0.00280762,0.01281738,1.02563477
0.00305176,0.01269531,1.02563477
0.00341797,0.01123047,1.02697754
0.00378418,0.01049805,1.02636719
0.00366211,0.01037598,1.02600098
0.00329590,0.00976563,1.02661133
0.00354004,0.00939941,1.02661133
0.00341797,0.00854492,1.02612305
0.00378418,0.00695801,1.02624512
0.00427246,0.00573730,1.02648926
0.00451660,0.00622559,1.02685547
0.00378418,0.00720215,1.02612305
0.00402832,0.00720215,1.02612305
-0.01953125,0.02917480,1.02404785
-0.16101074,-0.01733398,1.03100586
-0.17504883,0.03527832,1.03100586
-0.12500000,-0.05078125,1.01452637
-0.06811523,0.02770996,1.00451660
-0.04760742,0.00317383,0.99523926
0.02136230,-0.00720215,1.01684570
0.03002930,0.01477051,0.99121094
0.04040527,-0.10559082,0.97106934
0.15722656,0.03015137,1.02709961
0.13879395,0.03149414,1.02233887
0.19213867,0.00415039,1.02380371
0.10803223,-0.01464844,1.02465820
0.11450195,0.00402832,1.02551270
0.21057129,-0.05566406,1.02368164
0.36389160,-0.04296875,1.02258301
0.30566406,0.02770996,1.02148437
0.07934570,-0.02185059,1.01550293
-0.13024902,-0.00891113,1.00659180
-0.27038574,0.00976563,0.99707031
-0.29064941,-0.03613281,1.02233887
-0.16369629,-0.00085449,1.03540039
-0.15698242,0.11596680,1.01403809
-0.04223633,0.06591797,1.01831055
-0.00183105,0.01000977,1.03210449
0.05468750,-0.02380371,1.02587891
0.00390625,-0.00170898,1.02636719
0.00488281,-0.00195313,1.02636719
0.00463867,-0.00244141,1.02551270
0.00451660,-0.00341797,1.02612305
0.00341797,-0.00341797,1.02709961
0.00463867,-0.00402832,1.02624512
0.00512695,-0.00427246,1.02368164
0.00439453,-0.00402832,1.02587891
0.00488281,-0.00341797,1.02575684
0.00488281,-0.00378418,1.02563477
0.00415039,-0.00439453,1.02624512
0.00439453,-0.00427246,1.02587891
0.00439453,-0.00512695,1.02563477
0.00463867,-0.00585938,1.02587891
0.00451660,-0.00573730,1.02575684
0.00524902,-0.00610352,1.02551270
0.00451660,-0.00573730,1.02587891
0.00439453,-0.00561523,1.02575684
0.00439453,-0.00500488,1.02600098
0.00476074,-0.00524902,1.02539062
0.00402832,-0.00500488,1.02612305
0.00439453,-0.00561523,1.02770996
0.00402832,-0.00695801,1.02453613
0.00415039,-0.00683594,1.02746582
0.00390625,-0.00695801,1.02563477
0.00488281,-0.00756836,1.02587891
0.00341797,-0.00708008,1.02685547
0.00476074,-0.00720215,1.02600098
0.00415039,-0.00708008,1.02624512
0.00329590,-0.00683594,1.02685547
0.00488281,-0.00659180,1.02526855